,Country,Year,ECCN Code,Description,Rank,Ranking
342,Netherlands,2018,9A619,Military Aircraft and Related Commodities,4,Exceptions
343,Netherlands,2018,6A003,Cameras,5,Exceptions
344,Netherlands,2018,3A611,Military Electronics,6,Exceptions
345,Netherlands,2018,3A001,Electronic Components,7,Exceptions
346,Netherlands,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,8,Exceptions
347,Netherlands,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,9,Exceptions
348,Netherlands,2018,No ECCN,No ECCN is required for License Exceptions TMP,10,Exceptions
349,Netherlands,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,1,NLR with ECCN
350,Netherlands,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,2,NLR with ECCN
351,Netherlands,2018,5A992,Equipment not controlled by 5A002,3,NLR with ECCN
352,Netherlands,2018,3B991,Other Mfg/Test Equip. Not Controlled By 3B,4,NLR with ECCN
353,Netherlands,2018,4A994,Computers Not Controlled By 4A001 or 4A003,5,NLR with ECCN
354,Netherlands,2018,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,6,NLR with ECCN
355,Netherlands,2018,3A999,"Specific Processing Equip., N.E.S.",7,NLR with ECCN
356,Netherlands,2018,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,8,NLR with ECCN
357,Netherlands,2018,3B001,Epitaxial Equip. for Semiconductors,9,NLR with ECCN
358,Netherlands,2018,2B999,"Specific Processing Equip., N.E.S",10,NLR with ECCN
359,Singapore,2018,9A610,Military Aircraft and Related Commodities,1,License
360,Singapore,2018,2B230,Pressure Transducers,2,License
361,Singapore,2018,9A619,Military Gas Turbine Engines and Related Commodities,3,License
362,Singapore,2018,7A002,"Gyros and Angular Rate Sensors, ...",4,License
363,Singapore,2018,2B350,Chemical Manufacturing Facilities and Equip.,5,License
364,Singapore,2018,7A103,"Instrumentation, Navigation Equip./Systems Not",6,License
365,Singapore,2018,2A983,Explosives Or Detonator Detection Equip.,7,License
366,Singapore,2018,3A001,Electronic Components,8,License
367,Singapore,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,9,License
368,Singapore,2018,1C230,"Beryllium Metal, Alloys Containing More Than 50% Beryllium",10,License
369,Singapore,2018,5A002,Information Security software related to encryption,1,Exceptions
370,Singapore,2018,9A619,Military Gas Turbine Engines and Related Commodities,2,Exceptions
371,Singapore,2018,9A610,Military Aircraft and Related Commodities,3,Exceptions
372,Singapore,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,4,Exceptions
373,Singapore,2018,3A001,Electronic Components,5,Exceptions
374,Singapore,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,6,Exceptions
375,Singapore,2018,3B001,Epitaxial Equip. for Semiconductors,7,Exceptions
376,Singapore,2018,1C008,Non-Fluorinated Ploymeric Substances,8,Exceptions
377,Singapore,2018,7A103,"Instrumentation, Navigation Equip./Systems Not",9,Exceptions
378,Singapore,2018,5D002,Information Security software related to encryption,10,Exceptions
379,Singapore,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,1,NLR with ECCN
380,Singapore,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,2,NLR with ECCN
381,Singapore,2018,3B991,Other Mfg/Test Equip. Not Controlled By 3B001,3,NLR with ECCN
382,Singapore,2018,5A992,Mass market Encryption Commodities not controlled by 5A002,4,NLR with ECCN
383,Singapore,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,5,NLR with ECCN
384,Singapore,2018,4A994,Computers Not Controlled By 4A001 or 4A003,6,NLR with ECCN
385,Singapore,2018,7A994,Other Navigation Direction Finding Equip.... Not Controlled under 7A003,7,NLR with ECCN
386,Singapore,2018,2B999,"Specific Processing Equip., N.E.S.",8,NLR with ECCN
387,Singapore,2018,3A991,Electronic Devices and Components,9,NLR with ECCN
388,Singapore,2018,3B992,Equip. for the Inspection/Testing of Components not Controlled by 3B002,10,NLR with ECCN
389,Taiwan,2018,2B230,Pressure Transducers,1,License
390,Taiwan,2018,9A610,Military Aircraft and Related Commodities,2,License
391,Taiwan,2018,2B350,Chemical Manufacturing Facilities and Equip.,3,License
392,Taiwan,2018,9A619,Military Gas Turbine Engines and Related Commodities,4,License
393,Taiwan,2018,3B001,Epitaxial Equip. for Semiconductors,5,License
394,Taiwan,2018,1C350,"Chemicals, Precursors for toxic Chemical Agents",6,License
395,Taiwan,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,7,License
396,Taiwan,2018,3C004,"Hydrides of Phosphorus, Arsenic, Or Antimony",8,License
397,Taiwan,2018,3A611,Military Electronics,9,License
398,Taiwan,2018,3A001,Electronic Components,10,License
399,Taiwan,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
400,Taiwan,2018,3A001,Electronic Components,2,Exceptions
401,Taiwan,2018,9A619,Military Gas Turbine Engines and Related Commodities,3,Exceptions
402,Taiwan,2018,9A610,Military Aircraft and Related Commodities,4,Exceptions
403,Taiwan,2018,3C001,Hetero-Epitaxial Materials,5,Exceptions
404,Taiwan,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,6,Exceptions
405,Taiwan,2018,5D002,"""Software"" as follows (see List of Items Controlled)",7,Exceptions
406,Taiwan,2018,No ECCN,No ECCN is required for License Exceptions TMP,8,Exceptions
407,Taiwan,2018,3B001,Epitaxial Equip. for Semiconductors,9,Exceptions
408,Taiwan,2018,1C006,Fluids and Lubricating Materials,10,Exceptions
409,Taiwan,2018,3B991,Other Mfg/Test Equip. Not Controlled By 3B,1,NLR with ECCN
410,Taiwan,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,2,NLR with ECCN
411,Taiwan,2018,5A992,Equipment not controlled by 5A002,3,NLR with ECCN
412,Taiwan,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,4,NLR with ECCN
413,Taiwan,2018,3B992,Equip. for the Inspection/Testing of Components not Controlled by 3B002,5,NLR with ECCN
414,Taiwan,2018,3A991,Electronic Devices and Components,6,NLR with ECCN
415,Taiwan,2018,2B999,"Specific Processing Equip., N.E.S.",7,NLR with ECCN
416,Taiwan,2018,4A994,Computers Not Controlled By 4A001 or 4A003,8,NLR with ECCN
417,Taiwan,2018,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,9,NLR with ECCN
418,Taiwan,2018,3A999,"Specific Processing Equip., N.E.S",10,NLR with ECCN
419,UAE,2018,9A610,Military Aircraft and Related Commodities,1,License
420,UAE,2018,9B610,"Test, Inspection, and Production Equip. and Related Commodities Specia...",2,License
421,UAE,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,3,License
422,UAE,2018,3A611,Military Electronics,4,License
423,UAE,2018,0A606,Ground Vehicles and Related Commodities,5,License
424,UAE,2018,9A619,Military Gas Turbine Engines and Related Commodities,6,License
425,UAE,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,7,License
426,UAE,2018,0A987,Optical Sighting Devices for Firearms,8,License
427,UAE,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,9,License
428,UAE,2018,2B350,Chemical Manufacturing Facilities and Equip,10,License
429,UAE,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
430,UAE,2018,9A610,Military Aircraft and Related Commodities,2,Exceptions
431,UAE,2018,9A619,Military Gas Turbine Engines and Related Commodities,3,Exceptions
432,UAE,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,4,Exceptions
433,UAE,2018,3A611,Military Electronics,5,Exceptions
434,UAE,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,6,Exceptions
435,UAE,2018,7A611,"Navigation and Avionics equipment and systems, and ""parts"",",7,Exceptions
436,UAE,2018,5D002,"""Sortware"" as follows (see List of Items Controlled)",8,Exceptions
437,UAE,2018,No ECCN,No ECCN is required for License Exceptions TMP*,9,Exceptions
438,UAE,2018,0A614,Military Training Equipment,10,Exceptions
439,UAE,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,1,NLR with ECCN
440,UAE,2018,5A992,Equipment not controlled by 5A002,2,NLR with ECCN
441,UAE,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,3,NLR with ECCN
442,UAE,2018,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,4,NLR with ECCN
443,UAE,2018,4A994,Computers Not Controlled By 4A001 or 4A003,5,NLR with ECCN
444,UAE,2018,2B999,"Specific Processing Equip., N.E.S.",6,NLR with ECCN
445,UAE,2018,1A995,Protective and Detection Equip.,7,NLR with ECCN
446,UAE,2018,8A992,"Vessels, Marine Systems or Equip. not Controlled by 8A001 or 8A002...",8,NLR with ECCN
447,UAE,2018,3A999,"Specific Processing Equip., N.E.S.",9,NLR with ECCN
448,UAE,2018,1C992,Commercial Charges and Devices Containing Energetic Materials,10,NLR with ECCN
449,Uk,2018,9A610,Military Aircraft and Related Commodities,1,License
450,Uk,2018,9A619,Military Gas Turbine Engines and Related Commodities,2,License
451,Uk,2018,3A611,Ground Vehicles and Related Commodities,3,License
452,Uk,2018,0A606,"Commodities Related to Launch Vehicles, Missiles, Rockets, torpedoes...",4,License
453,Uk,2018,9A604,Military Electronics,5,License
454,Uk,2018,7A103,"Instrumentation, Navigation Equip./Systems Not",6,License
455,Uk,2018,7A611,"Navigation and Avionics equipment and systems, and ""parts"",",7,License
456,Uk,2018,9B610,"Test, Inspection, and Production Equip. and Related Commodities Specia...",8,License
457,Uk,2018,7A002,"Gyros and Angular Rate Sensors,",9,License
458,Uk,2018,3A001,Electronic Components,10,License
459,Uk,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
460,Uk,2018,3A611,Military Electronics,2,Exceptions
461,Uk,2018,9A619,Military Gas Turbine Engines and Related Commodities,3,Exceptions
462,Uk,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,4,Exceptions
463,Uk,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101...,5,Exceptions
464,Uk,2018,7A103,"Instrumentation, Navigation Equip./Systems Not",6,Exceptions
465,Uk,2018,4A003,"“Digital Computers,” “Electronic assemblies",7,Exceptions
466,Uk,2018,No ECCN,No ECCN is required for License Exceptions TMP*,8,Exceptions
467,Uk,2018,5D002,"""Software"" as follows (see List of Items Controlled)",9,Exceptions
468,Uk,2018,3A002,General Purpose Electronic Equip,10,Exceptions
469,Uk,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,1,NLR with ECCN
470,Uk,2018,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,2,NLR with ECCN
471,Uk,2018,5A992,Equipment not controlled by 5A002,3,NLR with ECCN
472,Uk,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,4,NLR with ECCN
473,Uk,2018,4A994,Computers Not Controlled By 4A001 or 4A003,5,NLR with ECCN
474,Uk,2018,2B999,"Specific Processing Equip., N.E.S.",6,NLR with ECCN
475,Uk,2018,3A991,Electronic Devices and Components,7,NLR with ECCN
476,Uk,2018,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,8,NLR with ECCN
477,Uk,2018,3A999,"Specific Processing Equip., N.E.S.",9,NLR with ECCN
478,Uk,2018,3B991,Other Mfg/Test Equip. Not Controlled By 3B001,10,NLR with ECCN
479,Ukraine,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,License
480,Ukraine,2018,0A987,Optical Sighting Devices for Firearms,2,License
481,Ukraine,2018,0A984,"Shotguns, Buckshot, Shotgun Shells",3,License
482,Ukraine,2018,3A981,Polygraphs/Fingerprint Analyzers/Cameras/Equip.,4,License
483,Ukraine,2018,6A003,Cameras,5,License
484,Ukraine,2018,1A004,Protective and Detection Equip.,6,License
485,Ukraine,2018,0A606,Ground Vehicles and Related Commodities,7,License
486,Ukraine,2018,6A005,Optical Equip. (Lasers),8,License
487,Ukraine,2018,0A985,Discharge Type Arms and devices to administer electric shock,9,License
488,Ukraine,2018,1A984,"Chemical Agents, Including Tear Gas",10,License
489,Ukraine,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
490,Ukraine,2018,No ECCN,No ECCN is required for License Exceptions TMP*,2,Exceptions
491,Ukraine,2018,3A001,Electronic Components,3,Exceptions
492,Ukraine,2018,3A611,Military Electronics,4,Exceptions
493,Ukraine,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,5,Exceptions
494,Ukraine,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,6,Exceptions
495,Ukraine,2018,0A606,Ground Vehicles and Related Commodities,7,Exceptions
496,Ukraine,2018,0A987,Optical Sighting Devices for Firearms,8,Exceptions
497,Ukraine,2018,6A003,Cameras,9,Exceptions
498,Ukraine,2018,1A613,"Armored and Protective Equip., Constructions, and Components",10,Exceptions
499,Ukraine,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,1,NLR with ECCN
500,Ukraine,2018,5A992,Equipment not controlled by 5A002,2,NLR with ECCN
501,Ukraine,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,3,NLR with ECCN
502,Ukraine,2018,3A991,"Electronic Devices and ""Components"" not controlled by 3A001",4,NLR with ECCN
503,Ukraine,2018,7A994,Other Navigation Direction Finding Equip.... Not Controlled under 7A003,5,NLR with ECCN
504,Ukraine,2018,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,6,NLR with ECCN
505,Ukraine,2018,1C992,Commercial Charges and Devices Containing Energetic Materials ...,7,NLR with ECCN
506,Ukraine,2018,3A999,"Specific Processing Equip., Ν.Ε.S.",8,NLR with ECCN
507,Ukraine,2018,1A999,"Specific Processing Equip., N.E.S.",9,NLR with ECCN
508,Ukraine,2018,4A994,Computers Not Controlled By 4A001 or 4A003,10,NLR with ECCN
509,World,2018,9A610,Military Aircraft and Related Commodities,1,License
510,World,2018,9A619,Military Gas Turbine Engines and Related Commodities,2,License
511,World,2018,3A611,Military Electronics,3,License
512,World,2018,2B230,Pressure Transducers,4,License
513,World,2018,0A987,Optical Sighting Devices for Firearms,5,License
514,World,2018,0A606,Ground Vehicles and Related Commodities,6,License
515,World,2018,2B350,Chemical Manufacturing Facilities and Equip.,7,License
516,World,2018,7A103,"Instrumentation, Navigation Equip./Systems Not",8,License
517,World,2018,0A984,"Shotguns, Buckshot,Shotgun Shells",9,License
518,World,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,10,License
519,World,2018,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
520,World,2018,9A610,Military Aircraft and Related Commodities,2,Exceptions
521,World,2018,N/A,No ECCN is required for license exception on TMP as per EAR 758.1.(g)(2),3,Exceptions
522,World,2018,EAR99,Items subject to the EAR that are not elsewhere controlled,4,Exceptions
523,World,2018,9A619,Military Gas Turbine Engines and Related Commodities,5,Exceptions
524,World,2018,3A611,Military Electronics,6,Exceptions
525,World,2018,5D002,Software as follows (see List of Items Controlled),7,Exceptions
526,World,2018,3A001,Electronic Components,8,Exceptions
527,World,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,9,Exceptions
528,World,2018,5B002,"Information Security Test, Inspection and Production Equip., as follows",10,Exceptions
529,World,2018,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,1,NLR with ECCN
530,World,2018,5A992,Equipment not Controlled by 5A002,2,NLR with ECCN
531,World,2018,4A994,Computers Not Controlled By 4A001 or 4A003,3,NLR with ECCN
532,World,2018,5A991,Telecommunication Equip. Not Controlled by 5A001,4,NLR with ECCN
533,World,2018,3B991,Other Mfg/Test Equip. Not Controlled By 3B,5,NLR with ECCN
534,World,2018,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,6,NLR with ECCN
535,World,2018,3A991,Electronic Devices and Components,7,NLR with ECCN
536,World,2018,3B992,Equip. for the Inspection/Testing of Components not Controlled by 3B002,8,NLR with ECCN
537,World,2018,2B999,"Specific Processing Equip., N.E.S.",9,NLR with ECCN
538,World,2018,3A999,"Specific Processing Equip., N.E.S",10,NLR with ECCN
539,Brazil,2019,9A610,Military Aircraft and Related Commodities,1,License
540,Brazil,2019,2B350,Chemical Manufacturing Facilities and Equip.,2,License
541,Brazil,2019,1C350,"Chemicals, Precursors for toxic Chemical Agents",3,License
542,Brazil,2019,0A984,"Shotguns, Buckshot, Shotgun Shells",4,License
543,Brazil,2019,0A987,Optical Sighting Devices for Firearms,5,License
544,Brazil,2019,7A103,"Instrumentation, Navigation Equip./Systems Not",6,License
545,Brazil,2019,5A002,Systems/Equip./Integrated Circuits for Info Sec,7,License
546,Brazil,2019,1C351,Human and Animal Pathogens and toxins,8,License
547,Brazil,2019,6A001,"Acoustic Systems, Equipment and ""Components""",9,License
